1	220.6300000	23.4780000	839.4100000	4618.9000	0.0001212	0.6491600
1	221.2600000	23.7580000	838.6100000	4623.2000	0.0001208	0.6486600
1	221.8800000	24.0410000	837.8100000	4627.6000	0.0001204	0.6481600
1	222.5000000	24.3260000	837.0000000	4631.9000	0.0001201	0.6476600
1	223.1300000	24.6150000	836.1900000	4636.3000	0.0001197	0.6471600
1	223.7500000	24.9050000	835.3800000	4640.8000	0.0001194	0.6466500
1	224.3700000	25.1990000	834.5700000	4645.2000	0.0001190	0.6461300
1	224.9900000	25.4950000	833.7500000	4649.8000	0.0001187	0.6456200
1	225.6200000	25.7940000	832.9400000	4654.3000	0.0001183	0.6450900
1	226.2400000	26.0950000	832.1200000	4658.9000	0.0001180	0.6445700
1	226.8600000	26.3990000	831.2900000	4663.6000	0.0001177	0.6440400
1	227.4900000	26.7060000	830.4700000	4668.3000	0.0001173	0.6435000
1	228.1100000	27.0160000	829.6400000	4673.0000	0.0001170	0.6429600
1	228.7300000	27.3280000	828.8100000	4677.7000	0.0001166	0.6424200
